brand;diagonal;old_price;new_price;product_code;name;url
AOC;23.8;3557;3515;WG00303831;Монiтор AOC 23.8 24B3HA2;https://nimpha.ua/303793-monitor-aoc-238-24b3ha2
Lenovo;34;14299;12999;WG00304046;Монітор Lenovo 34 G34w-30 (66F1GAC1UA);https://nimpha.ua/303976-monitor-lenovo-34-g34w-30-66f1gac1ua
AOC;23.8;6380;6380;WG00311270;Монітор 23.8 AOC 24G4X, IPS, 180Гц, 1мс, 2xHDMI, DP, HAS, Pivot, колонки, чорний;https://nimpha.ua/311142-monitor-238-aoc-24g4x-ips-180gts-1ms-2xhdmi-dp-has-pivot-kolonki-chorniy
Lenovo;27;14238;14238;WG00312869;Монітор Lenovo 63A2GAT1UA 27 IPS, 2560х1440, 4 мс, 60 Гц, HDR10, 1xHDMI 2.0/1xDP 1.4/1xDP Out/4xUSB 3.2;https://nimpha.ua/312986-monitor-lenovo-63a2gat1ua-27-ips-2560kh1440-4-ms-60-gts-hdr10-1xhdmi-20-1xdp-14-1xdp-out-4xusb-32
Samsung;27;11964;11299;WG00312925;Монітор Samsung LS27D604UAIXCI 27 IPS,2560*1440,100 Гц LS27D604UAIXCI;https://nimpha.ua/313020-monitor-samsung-ls27d604uaixci-27-ips25601440100-gts-ls27d604uaixci
ASUS;27;19499;14569;WG00317165;Монітор Asus XG27ACG 27 IPS,2560*1440,180 Гц,USB-C,HDMI,DP;https://nimpha.ua/317211-monitor-27-asus-rog-strix-xg27acgips180hz1mshdmidisplayport
Xiaomi;23.8;5122;5005;WG00321421;Монітор ігровий 24 Xiaomi Gaming Monitor G24i (ELA5625EU);https://nimpha.ua/321653-monitor-igroviy-24-xiaomi-gaming-monitor-g24i-ela5625eu
Lenovo;14;19253;19253;WG00329206;Монітор Lenovo 14 IPS РК, сенсорний, 2240х1400, 16:10, 6 мс, проекційно-ємнісна технологія, 2x USB-C (63FDUAT6WL);https://nimpha.ua/329364-monitor-lenovo-14-ips-rk-sensorniy-2240kh1400-1610-6-ms-proektsiyno-emnisna-tekhnologiya-2x-usb-c-63fduat6wl
GIGABYTE;31.5;51168;50558;WG00329263;Монітор ігровий GIGABYTE 31.5 OLED, 3‎840x2160 UHD, 240Hz, 0.3ms, 2xHDMI 2.1, 1xDP 2.1, 1xDP 1.4, KVM, 2x5W (AORUS FO32U2);https://nimpha.ua/329398-monitor-igroviy-gigabyte-315-oled-3%E2%80%8E840x2160-uhd-240hz-03ms-2xhdmi-21-1xdp-21-1xdp-14-kvm-2x5w-aorus-fo32u2
Samsung;34;39999;38999;WG00329495;Монітор Samsung 34 OLED, вигнутий, 3440x1440, 175Гц (LS34DG852SIXUA);https://nimpha.ua/329636-monitor-samsung-34-oled-vignutiy-3440x1440-175gts-ls34dg852sixua
AOC;27;8260;8211;WG00330702;Монітор AOC Q27G4XF 27 Fast IPS, QHD, 180Гц, 0.5мс, HDMI, DP, HAS, Pivot, чорно-сірий;https://nimpha.ua/330978-monitor-aoc%C2%A0q27g4xf-27-fast-ips-qhd%C2%A0180gts-05ms-hdmi-dp-has%C2%A0pivot-chorno-siriy
MSI;31.5;44747;44536;WG00332714;Монітор MSI MAG 321UP QD-OLED 31.5 UHD, 3840x2160, 165Hz, 0.03ms, 178/178, 2xHDMI, DP, USB Type-C;https://nimpha.ua/333238-monitor-msi-mag-321up-qd-oled-315-uhd-3840x2160-165hz-003ms-178-178-2xhdmi-dp-usb-type-c
Dell;24.07;8569;8127;WG00333745;Монітор Dell P2425 24.1 IPS, 100Hz, Black (210-BMJD);https://nimpha.ua/334104-monitor-dell-p2425-241-ips-100hz-black-210-bmjd
2E;27;7399;7199;WG00337869;Монітор 2E GAMING G2724BV 27 VA, вигнутий, 2560x1440, 165Hz, 1ms, FreeSync, HDMI/DP (2E-G2724BV-01.UA);https://nimpha.ua/338435-monitor-2e-gaming-g2724bv-27-va-vignutiy-2560x1440-165hz-1ms-freesync-hdmi-dp-2e-g2724bv-01ua
Samsung;23.8;5599;5199;WG00341265;Монітор Samsung S24D400 23.8 IPS, 100Hz, 2xHDMI, DP, USB (LS24D400GAIXCI);https://nimpha.ua/341809-monitor-samsung-s24d400-238-ips-100hz-2xhdmi-dp-usb-ls24d400gaixci
iiyama;21.5;12880;12880;WG00370902;Монітор сенсорний iiyama T2252MSC-B2AG, 21.5 IPS, 1920х1080, 16:9, проекційно-ємністна технологія, 1xHDMI/1xDP/2xUSB;https://nimpha.ua/371524-monitor-sensorniy-iiyama-t2252msc-b2ag-215-ips-1920kh1080-169-proektsiyno-emnistna-tekhnologiya-1xhdmi-1xdp-2xusb
;50;34479;34479;WG00370950;Дисплей iiyama LH5064UHS-B1AG, 49.5 IPS, 3840х2160, 16:9, 500кд/м2, 24/7, Android 14, 2xHDMI/1xUSB-C/2xUSB 2.0;https://nimpha.ua/371560-displey-iiyama-lh5064uhs-b1ag-495-ips-3840kh2160-169-500kd-m2-24-7-android-14-2xhdmi-1xusb-c-2xusb-20
BenQ;27;30189;30117;WG00370915;Монітор ігровий BenQ EX271U, 27 IPS UHD, 16:9, 1мс, 165Гц, FreeSync Premium, HDR, KVM свіч, білий (9H.LN2LB.QBE);https://nimpha.ua/371615-monitor-igroviy-benq-ex271u-27-ips-uhd-169-1ms-165gts-freesync-premium-hdr-kvm-svich-biliy-9hln2lbqbe
BenQ;31.5;59472;59077;WG00370934;Монітор ігровий BenQ EX321UX, 31.5 IPS UHD, 16:9, 1мс, 144Гц, FreeSync Premium Pro, HDR, KVM свіч (9H.LM7LB.QBE);https://nimpha.ua/371648-monitor-igroviy-benq-ex321ux-315-ips-uhd-169-1ms-144gts-freesync-premium-pro-hdr-kvm-svich-9hlm7lbqbe
iiyama;27;8399;8055;WG00370931;Монітор ігровий iiyama G2745QSU-B2, 27 IPS, 2560х1440, 16:9, 1мс (MPRT), 100Гц, 300кд/м2, Adaptive Sync, 1xHDMI;https://nimpha.ua/371695-monitor-igroviy-iiyama-g2745qsu-b2-27-ips-2560kh1440-169-1ms-mprt-100gts-300kd-m2-adaptive-sync-1xhdmi
MSI;27;6469;6469;WG00371316;Монітор MSI MAG 276CF E20, вигнутий, 27 VA, 1920x1080, 1500R, 0.5ms, 200Hz, 178/178, DP/2xHDMI;https://nimpha.ua/371928-monitor-msi-mag-276cf-e20-vignutiy-27-va-1920x1080-1500r-05ms-200hz-178-178-dp-2xhdmi
Acer;39;57799;56068;WG00371339;Монітор ігровий Acer X39BMIIPHUZX, вигнутий, 39 OLED, 3440x1440, 240Гц (UM.TXXEE.001);https://nimpha.ua/372062-monitor-igroviy-acer-x39bmiiphuzx-vignutiy-39-oled-3440x1440-240gts-umtxxee001
MSI;31.5;12999;12968;WG00371317;Монітор MSI G32CQ5P, вигнутий, 31.5 VA, 2560x1440, 1500R, 1ms, 170Hz, 178/178, 2xHDMI/DP;https://nimpha.ua/372211-monitor-msi-g32cq5p-vignutiy-315-va-2560x1440-1500r-1ms-170hz-178-178-2xhdmi-dp
HP;5;17220;16888;WG00373133;Монітор HP S5 Pro 524pm, 23.8 IPS, 100Гц, HDMI/DP/USB Type-C/RJ-45, HAS, камера, колонки, чорний (9E0G9UT);https://nimpha.ua/373670-monitor-hp-s5-pro-524pm-238-ips-100gts-hdmi-dp-usb-type-c-rj-45-has-kamera-kolonki-chorniy-9e0g9ut
AOC;34;14490;14335;WG00373142;Монітор AOC CU34P2A, 34 VA, вигнутий, 3440x1440, 100Гц, DP/2xHDMI/USB, колонки, чорний;https://nimpha.ua/373892-monitor-aoc-cu34p2a-34-va-vignutiy-3440x1440-100gts-dp-2xhdmi-usb-kolonki-chorniy
ViewSonic;32;12669;12669;WG00159482;Монітор VIEWSONIC 32 SILVER VX3276-4K-MHD;https://nimpha.ua/176862-lcd-monitor-%7C-viewsonic-%7C-vx3276-4k-mhd-%7C-315-%7C-business-4k-%7C-panel-mva-%7C-169-%7C-8-ms-%7C-speakers-%7C-tilt-%7C-colour-silver-%7C-vx3276-4k-mhd
ASUS;24.1;7895;7895;WG00196486;Монітор Asus PA248QV 24.1 IPS,1920*1200,16:10;https://nimpha.ua/208056-monitor-asus-proart-pa248qv-90lm05k1-b01370
Philips;27;7399;7169;WG00226809;Монітор 27 QHD/IPS/75Hz/4ms/HDMI, DP, VGA/Black 275E1S/00;https://nimpha.ua/227952-monitor-27-qhd-ips-75hz-4ms-hdmi-dp-vga-black-275e1s-00
Philips;27;7032;7032;WG00233761;Монітор 27 Philips 275V8LA, QHD, VA, 75Гц, 1 мс, 2xHDMI, DP, колонки, чорний;https://nimpha.ua/234722-monitor-27-philips-275v8la-qhd-va-75gts-1-ms-2xhdmi-dp-kolonki-chorniy
ASUS;31.5;33949;33949;WG00237269;Монітор Asus VG32UQA1A 31.5 VA,3840*2160,160 Гц;https://nimpha.ua/238287-monitor-lcd-315-asus-tuf-gaming-vg32uqa1a-2xhdmi-dp-mm-va-3840x2160-160hz-1ms-120srgb-freesync-hdr10
2E;31.5;8299;8199;WG00240642;Монітор 2E GAMING 31.5 G3223B 2xHDMI, DP, MM, VA, 2560x1440, 165Hz, 1ms, NTSC 72% , CURVED, FreeSync;https://nimpha.ua/241740-monitor-2e-gaming-315-g3223b-2xhdmi-dp-mm-va-2560x1440-165hz-1ms-ntsc-72--curved-freesync
LG;34.14;15999;14499;WG00253706;"Монітор LG 34 34WQ60C-B 2xHDMI, DP, Audio, IPS, 3440x1440, 21:9; sRGB 99%, CURVED, HDR10";https://nimpha.ua/254465-monitor-lg-34-34wq60c-b-2xhdmi-dp-audio-ips-3440x1440-219-srgb-99-curved-hdr10
Philips;27;14016;13515;WG00258224;Монітор TFT 27 Philips 27E1N5600HE, QHD, IPS, 1ms, HDMI, DP, USB-C, USB-hub, cam, HAS;https://nimpha.ua/258853-monitor-tft-27-philips-27e1n5600he-qhd-ips-1ms-hdmi-dp-usb-c-usb-hub-cam-has
Philips;34;15540;14993;WG00258244;Монітор TFT 34 Philips 345B1C, VA, 3440x1440 WQHD, вигнутий, DP, HDMIx2, USB хаб, Pivot,  колонки, чорний;https://nimpha.ua/258945-monitor-tft-34-philips-345b1c-va-3440x1440-wqhd-vignutiy-dp-hdmix2-usb-khab-pivot--kolonki-chorniy
AOC;27;29984;28685;WG00258292;Монітор TFT 27 AOC AGON AG274QS, QHD, IPS, 300Гц, 1мс, 2x HDMI, 2x DP, USB-hub, HAS, Pivot, колонки, чорний;https://nimpha.ua/259056-monitor-tft-27-aoc-agon-ag274qs-qhd-ips-300gts-1ms-2x-hdmi-2x-dp-usb-hub-has-pivot-kolonki-chorniy
2E;27;5249;5199;WG00275517;Монітор 2E 27 N2723B D-Sub, HDMI, IPS, 75Hz, Pivot;https://nimpha.ua/275621-monitor-2e-27-n2723b-d-sub-hdmi-ips-75hz-pivot
Acer;27;8106;8034;WG00282526;Монітор ігровий Acer NITRO 27 IPS, 2560*1440,180 Гц,HDM I*2,DP;https://nimpha.ua/282415-monitor-acer-27-vg271um3bmiipx-2xhdmi-dp-mm-ips-2560x1440-180hz-1ms
Samsung;34;16999;16999;WG00282585;Монітор Samsung 34 S34C650 HDMI, DP, USB, USB-C, LAN. VA, 3440x1440, 21:9, 100Hz, CURVED;https://nimpha.ua/282512-monitor-samsung-34-s34c650-hdmi-dp-usb-usb-c-lan-va-3440x1440-219-100hz-curved
Philips;27;11665;11421;WG00294484;Монітор Philips 275B1H/00 27 IPS монітор,2560*1440,75 Гц,DVI,HDMI,DP,USB 275B1/00;https://nimpha.ua/294417-monitor-philips-275b1h-00-27-ips-monitor2560144075-gtsdvihdmidpusb-275b1-00
Lenovo;23.8;11050;11050;WG00295347;Монітор Lenovo T24v-30 23.8 16:9 IPS РК, 1920х1080, 75 Гц, 1xVGA /1xHDMI 1.4/1xDP 1.2/1xUSB 2.0/3xUSB 3.2, LTS;https://nimpha.ua/295277-monitor-lenovo-t24v-30-238-16%3A9-ips-rk-1920kh1080-75-gts-1xvga--1xhdmi-14-1xdp-12-1xusb-20-3xusb-32-lts
Lenovo;23.8;8883;8118;WG00296089;Монітор Lenovo E24q-30 (63ECGAT2UA) 23.8 16:9 IPS РК, 2560х1440, 4 мс, 100 Гц, 1xHDMI 2.0/1xDP 1.2, LTPS, SP (2х2 Вт);https://nimpha.ua/296004-monitor-lenovo-e24q-30-63ecgat2ua-238-16%3A9-ips-rk-2560kh1440-4-ms-100-gts-1xhdmi-20-1xdp-12-ltps-sp-2kh2-vt
MSI;27;10699;10500;WG00296158;Монітор MSI MAG 274QRFW IPS 27 WQHD (2560x1440) 1ms 180Hz 178/178/DP/2HDMI/HP;https://nimpha.ua/296073-monitor-msi-mag-274qrfw-ips-27-wqhd-2560x1440-1ms-180hz-178-178-dp-2hdmi-hp
HP;27;19614;19614;WG00298411;Монітор HP OMEN (27qs), 27, QHD, IPS, 240Hz, 1ms, 2xHDMI, DP, USB-hub, HAS, колонки, чорний;https://nimpha.ua/297925-monitor-hp-omen-27qs-27-qhd-ips-240hz-1ms-2xhdmi-dp-usb-hub-has-kolonki-chorniy
QUBE;23.8;3899;3769;WG00302965;Монітор QUBE B24F100plus-IPS 23.8 FHD IPS 100hz, HDMI, VGA, DP, speaker, HDMI cable (B24F100plus-IPS);https://nimpha.ua/302893-monitor-qube-b24f100plus-ips-238-fhd-ips-100hz-hdmi-vga-dp-speaker-hdmi-cable-b24f100plus-ips
Lenovo;23.8;13090;13090;WG00304043;Монітор Lenovo 23.8 ThinkVision P24h-30 (63B3GAT6UA);https://nimpha.ua/303932-monitor-lenovo-238-thinkvision-p24h-30-63b3gat6ua
iiyama;27;6755;6755;WG00304056;Монітор iiyama 27 ProLite (XUB2792HSU-B6);https://nimpha.ua/303994-monitor-iiyama-27-prolite-xub2792hsu-b6
Philips;27;7314;6919;WG00311276;Монітор 27 Philips 27M2N3500NL, VA, 180 Гц, 0,5мс, 2хHDMI, DP, чорно-сірий;https://nimpha.ua/311234-monitor-27-philips-27m2n3500nl-va-180-gts-05ms-2khhdmi-dp-chorno-siriy
Philips;23.8;5777;5638;WG00312801;Монітор 23.8 Philips 24M2N3200A, IPS, 180Гц, 0,5 мс, 2xHDMI, DP, HAS, Pivot, колонки, чорно-сірий;https://nimpha.ua/312766-monitor-238-philips-24m2n3200a-ips-180gts-05-ms-2xhdmi-dp-has-pivot-kolonki-chorno-siriy
iiyama;27;6876;6876;WG00312887;Монітор iiyama G2770HSU-B6 27 IPS, ігровий, 1920х1080, 0,2 мс, 180 Гц, Adaptive Sync, 1xHDMI 1.4/1xDP;https://nimpha.ua/312992-monitor-iiyama-g2770hsu-b6-27-ips-igroviy-1920kh1080-02-ms-180-gts-adaptive-sync-1xhdmi-14-1xdp
ViewSonic;27;11126;7999;WG00312914;Монітор ViewSonic VG2709-2K-MHD-2 27 IPS, 2560х1440, 100 Гц, 4 мс, HDMI 2.0,DisplayPort, колонки;https://nimpha.ua/313034-monitor-viewsonic-vg2709-2k-mhd-2-27-ips-2560kh1440-100-gts-4-ms-hdmi-20displayport-kolonki
Acer;31.5;7799;7443;WG00318023;Монітор Acer EB321HQAbi 31.5 IPS,1920*1080,60 Гц,VGA,DVI;https://nimpha.ua/318211-monitor-acer-eb321hqabi-315-ips1920108060-gtsvgadvi
ASUS;34;13569;13469;WG00312916;Монітор Asus VG34VQ3B 34 VA,3440*1440,180 Гц;https://nimpha.ua/313000-monitor-igroviy-asus-vg34vq3b--34-vignutiy-va34401440180-gts
ASUS;31.5;21789;21737;WG00312905;Монітор Asus VA32UQSB 31.5 IPS,3840*2160,60 Гц;https://nimpha.ua/313040-monitor-asus-va32uqsb-315-4k-ips60-gts
Lenovo;21.5;4505;4459;WG00319014;Монітор Lenovo LTPS E22-28, 21.5, IPS, 1920x1080, 4 мс, VGA, HDMI, DisplayPort, Speakers;https://nimpha.ua/318827-monitor-lenovo-ltps-e22-28-215-ips-1920x1080-4-ms-vga-hdmi-displayport-speakers
VA;21.5;18309;18099;WG00329209;Монітор iiyama 21.5 VA РК, сенсорний, 1920х1080, 16:9, проекційно-ємнісна технологія, ОС Android 12, 1xHDMI (TW2223AS-B2);https://nimpha.ua/329353-monitor-iiyama-215-va-rk-sensorniy-1920kh1080-169-proektsiyno-emnisna-tekhnologiya-os-android-12-1xhdmi-tw2223as-b2
iiyama;23.8;5502;5502;WG00329212;Монітор ігровий iiyama 23.8 Fast IPS РК, 1920х1080, 180Гц, 16:9, 0.2 мс (MPRT), Adaptive Sync, 1xHDMI 1.4 (G2470HS-B1);https://nimpha.ua/329387-monitor-igroviy-iiyama-238-fast-ips-rk-1920kh1080-180gts-169-02-ms-mprt-adaptive-sync-1xhdmi-14-g2470hs-b1
ASUS;27;22999;22030;WG00329501;Монітор ігровий Asus XG27ACMG 27 IPS , 2560x1400, 270Гц (90LM0A60-B01370);https://nimpha.ua/329626-monitor-igroviy-asus-xg27acmg-27-ips--2560x1400-270gts-90lm0a60-b01370
GIGABYTE;27;7899;7731;WG00329796;Монітор ігровий Gigabyte GS27QA 27 SS IPS, QHD 2560x1440, 180Hz, 1ms, 2xHDMI 2.0, 1xDP 1.4 (GS27QA Gaming Monitor);https://nimpha.ua/329943-monitor-igroviy-gigabyte-gs27qa-27-ss-ips-qhd-2560x1440-180hz-1ms-2xhdmi-20-1xdp-14-gs27qa-gaming-monitor
Samsung;27;5099;4999;WG00331044;Монiтор Samsung TFT LS27D300GAIXCI (рідкокристалічний монітор);https://nimpha.ua/331303-monitor-samsung-tft-ls27d300gaixci-ridkokristalichniy-monitor
iiyama;27;7868;7868;WG00332638;Монітор iiyama XU2793QS-B7 27 IPS РК, 2560х1440, 100Гц, 16:9, 1мс (MPRT), Adaptive Sync, 1xHDMI 2.0, 1xDP 1.2, SP 2х2В;https://nimpha.ua/333450-monitor-iiyama-xu2793qs-b7-27-ips-rk-2560kh1440-100gts-169-1ms-mprt-adaptive-sync-1xhdmi-20-1xdp-12-sp-2kh2v
Dell;34.14;42969;42800;WG00333744;Монітор Dell U3425WE 34 IPS, вигнутий, 120Hz, Silver (210-BMDW);https://nimpha.ua/334637-monitor-dell-u3425we-34-ips-vignutiy-120hz-silver-210-bmdw
LG;55;238262;238262;WG00340186;Дисплей LG 55VH7J-H, 55 FHD, 700nit, 24/7, 1.74мм, webOS, IP5x;https://nimpha.ua/340731-displey-lg-55vh7j-h-55-fhd-700nit-24-7-174mm-webos-ip5x
;31.5;9436;8999;WG00367034;Монiтор TFT PHILIPS 31.5 32E1N3100LA/00 VA FHD 75Hz 300nit VGA HDMI MM Black;https://nimpha.ua/367661-monitor-tft-philips-315-32e1n3100la-00-va-fhd-75hz-300nit-vga-hdmi-mm-black
ViewSonic;23.8;4999;4876;WG00370910;Монітор ігровий ViewSonic VX2479-HD-PRO, 23.8 IPS, 1920х1080, 16:9, 180Гц, 1мс (MPRT), FreeSync, HDR10, 2xHDMI 1.4/1xDP;https://nimpha.ua/371549-monitor-igroviy-viewsonic-vx2479-hd-pro-238-ips-1920kh1080-169-180gts-1ms-mprt-freesync-hdr10-2xhdmi-14-1xdp
;75;90319;90319;WG00370963;Дисплей інтерактивний iiyama TE7513A-B1AG, 75 IPS, UHD, 8GB/128GB, 16:9, 18/7, 450кд/м2, Android 14, IR PureTouch;https://nimpha.ua/371594-displey-interaktivniy-iiyama-te7513a-b1ag-75-ips-uhd-8gb-128gb-169-18-7-450kd-m2-android-14-ir-puretouch
;65;96599;96599;WG00370960;Дисплей інтерактивний iiyama TE6514MIS-B2AG AX, 65 VA, 3840х2160, 16:9, PureTouch-IR+, 24/7, 435кд/м2, Android 13;https://nimpha.ua/371638-displey-interaktivniy-iiyama-te6514mis-b2ag-ax-65-va-3840kh2160-169-puretouch-ir-24-7-435kd-m2-android-13
iiyama;19;6919;6919;WG00370899;Монітор iiyama B1980S-B1, 19 TN, 1280х1024, 5:4, 3мс (GTG), 250кд/м2, 75Гц, 1xHDMI/1xDP, SP 2x2Вт, HAS;https://nimpha.ua/371676-monitor-iiyama-b1980s-b1-19-tn-1280kh1024-54-3ms-gtg-250kd-m2-75gts-1xhdmi-1xdp-sp-2x2vt-has
;43;79299;79299;WG00370946;Дисплей сенсорний iiyama TF4339AS-B1AG, 42.5 IPS, UHD, 16:9, 24/7, 500кд/м2, проекційно-ємністна технологія, Android;https://nimpha.ua/371716-displey-sensorniy-iiyama-tf4339as-b1ag-425-ips-uhd-169-24-7-500kd-m2-proektsiyno-emnistna-tekhnologiya-android
ASUS;31.5;14126;13804;WG00371345;Монітор ігровий Asus VG32WQ3B, вигнутий, 31.5 VA, 2560x1440, 180Гц, 2xHDMI/DP (90LM0AP1-B01171);https://nimpha.ua/372001-monitor-igroviy-asus-vg32wq3b-vignutiy-315-va-2560x1440-180gts-2xhdmi-dp-90lm0ap1-b01171
Acer;15.6;4799;4799;WG00371349;Монітор портативний Acer PM161QB1BMIUUX, 15.6 IPS, 1920x1080, 60Гц, HDMI/2xUSB Type-C (UM.ZP1EE.101);https://nimpha.ua/372156-monitor-portativniy-acer-pm161qb1bmiuux-156-ips-1920x1080-60gts-hdmi-2xusb-type-c-umzp1ee101
Acer;23.8;4927;4469;WG00371337;Монітор ігровий Acer VG240YS3BMIIPX, 23.8 VA, 1920x1080, 180Гц, HDMI/DP (UM.QV0EE.302);https://nimpha.ua/372264-monitor-igroviy-acer-vg240ys3bmiipx-238-va-1920x1080-180gts-hdmi-dp-umqv0ee302
BenQ;32;58380;54824;WG00373136;Монітор BenQ PD3225U, 32 IPS, 4K, HDMI/DP/USB Type-C/USB hub, HAS, Pivot, темно-сірий (9H.LLYLA.TBE);https://nimpha.ua/373751-monitor-benq-pd3225u-32-ips-4k-hdmi-dp-usb-type-c-usb-hub-has-pivot-temno-siriy-9hllylatbe
EIZO;24.1;24899;24899;WG00152319;Монітор, EIZO FlexScan (EV2456-BK), 24.1, IPS, 1920x1080, 60Гц;https://nimpha.ua/170306-monitor-eizo-flexscan-ev2456-bk-241
Samsung;34;14199;13999;WG00183218;Монітор, Samsung Odyssey G5 LC34G55T Black (LC34G55TWWIXCI), 34, VA, 3440x1440, 165Гц;https://nimpha.ua/199158-monitor-34-samsung-odyssey-g5-lc34g55t-black-lc34g55twwixci
Philips;34;20525;19699;WG00211740;Монітор, Philips B-Line 346B1C (346B1C/00), 34, IPS, 3440x1440, 100Гц;https://nimpha.ua/217537-monitor-philips-b-line-346b1c-346b1c-00
ViewSonic;15.6;9645;6999;WG00230159;Монітор VIEWSONIC 16 BLACK VA1655;https://nimpha.ua/231244-monitor-viewsonic-va1655--16ips-1920x1080-169-usb-32-type-c-displayport-alt-mode-only-1x35mm-audio-out-1xmini-hdmi-60gts-7ms
AOC;27;12490;12408;WG00233709;Монітор 27 AOC Q27V5CW/BK, QHD, IPS, 75Гц, 1 мс, HDMI, DP, USB-C, USB-hub, HAS, Pivot, webcam, колонки;https://nimpha.ua/234774-monitor-27-aoc-q27v5cw-bk-qhd-ips-75gts-1-ms-hdmi-dp-usb-c-usb-hub-has-pivot-webcam-kolonki
ASUS;47.53;72579;72579;WG00240666;Монітор Asus PG48UQ 47.53,3840*2160,138 Гц;https://nimpha.ua/241598-monitor-asus-475-rog-swift-pg48uq-4xhdmi-dp-4xusb-mm-oled-3840x2160-138hz-01ms-dci-p3-98-g-sync-hdr10
MSI;27;7618;7618;WG00245328;Монітор VA 27 FHD (1920 x 1080) Curved 1500R 1ms  250Hz 178/178 2*HDMI/DP G27C4X;https://nimpha.ua/246193-monitor-va-27-fhd-1920-x-1080-curved-1500r-1ms--250hz-178-178-2hdmi-dp-g27c4x
ASUS;32;35825;35660;WG00253682;Монітор Asus 32 ROG Strix XG32UQ 2xHDMI, DP, 2xUSB, IPS, 3840x2160, 160Hz, 1ms, sRGB 130%, FreeSync, HAS, HDR600;https://nimpha.ua/254495-monitor-asus-32-rog-strix-xg32uq-2xhdmi-dp-2xusb-ips-3840x2160-160hz-1ms-srgb-130-freesync-has-hdr600
HP;27;8289;8169;WG00258269;Монітор TFT 27 HP E27 G5, FHD, IPS, 75 Гц, HDMI, DP, USB, HAS, Pivot, чорний з срібним;https://nimpha.ua/258888-monitor-tft-27-hp-e27-g5-fhd-ips-75-gts-hdmi-dp-usb-has-pivot-chorniy-z-sribnim
HP;23.8;8373;8246;WG00258273;Монітор TFT 23.8 HP OMEN 24, IPS, 165Hz, 1ms, 2xHDMI, DP, HAS, чорний;https://nimpha.ua/258982-monitor-tft-238-hp-omen-24-ips-165hz-1ms-2xhdmi-dp-has-chorniy
Prologix;23.6;5499;4488;WG00264189;Монітор Prologix 23.6 GM2324C VA Black Curved 165Hz;https://nimpha.ua/264623-monitor-prologix-236-gm2324c-va-black-curved-165hz
ASUS;34.1;30599;30599;WG00279924;Монітор Asus ProArt 34.1 IPS,3440 *1440,60 Гц;https://nimpha.ua/279892-monitor-asus-341-pa34vcnv-90lm04a0-b02370-ips-black-silver-curved
ASUS;31.5;11827;11827;WG00282549;Монітор Asus VP32AQ 31.5 IPS,2560*1440,75 Гц,HDR10;https://nimpha.ua/282442-monitor-asus-315-vp32aq-hdmi-dp-mm-ips-2560x1440-75hz-5ms-rgb-100-freesync-hdr10
MSI;24.5;3668;3668;WG00287101;Монітор 25 IPS PRO MP251 MSI;https://nimpha.ua/286966-monitor-25-ips-pro-mp251-msi
Philips;23.8;9512;9489;WG00294509;Монітор Philips 245B1/00 IPS 23.8,2560*1440,75 Гц;https://nimpha.ua/294445-monitor-philips-245b1-00-ips-2382560144075-gts
Acer;23.6;5536;5282;WG00295975;Монітор вигнутий Acer NITRO 23.6 VA, 1920*1080, 180 Гц,HDMI*2,DP;https://nimpha.ua/295902-monitor-acer-vignutiy-igroviy-va-nitro-23619201080-180-gtshdmi2dp-ed240qs3bmiipx-ed240qs3bmiipx
iiyama;21.5;4127;4127;WG00296136;Монітор iiyama ProLite XU2292HSU-B6 21.5 16:9 IPS РК, 1920х1080, 0.4 мс (MPRT), 100 Гц, FreeSync, 1xHDMI/1xDP/4xUSB 3.2, SP 2x2;https://nimpha.ua/296049-monitor-iiyama-prolite-xu2292hsu-b6-215-169-ips-rk-1920kh1080-04-ms-mprt-100-gts-freesync-1xhdmi-1xdp-4xusb-32-sp-2x2
iiyama;23.8;15189;15139;WG00296332;Монітор iiyama сенсорний T2455MSC-B1 23.8 16:9 IPS РК, проекційно-ємністна технологія, 1xHDMI/1xDP/2xUSB 3.0, SP 1 Вт;https://nimpha.ua/296239-monitor-iiyama-sensorniy-t2455msc-b1-238-169-ips-rk-proektsiyno-emnistna-tekhnologiya-1xhdmi-1xdp-2xusb-30-sp-1-vt
AOC;34;50554;50218;WG00298415;Монітор AOC AGON (AG344UXM), 34, WQHD, IPS, MiniLED, 170Гц, 1мс, 2xHDMI, 2xDP, USB-C, USB-hub, HA, кол;https://nimpha.ua/298404-monitor-aoc-agon-ag344uxm-34-wqhd-ips-miniled-170gts-1ms-2xhdmi-2xdp-usb-c-usb-hub-ha-kol
Acer;27;24312;24093;WG00303851;Монiтор ACER 27 XV275KP3biipruzx (UM.HXXEE.311);https://nimpha.ua/303768-monitor-acer-27-xv275kp3biipruzx-umhxxee311
Lenovo;24.5;6599;6599;WG00304067;Монітор Lenovo Legion 24.5 R25i-30 (67B7GACBUA);https://nimpha.ua/303949-monitor-lenovo-legion-245-r25i-30-67b7gacbua
Lenovo;27;10413;10413;WG00304038;Монітор Lenovo 27 ThinkVision E27q-20 (62D0GAT1UA);https://nimpha.ua/304012-monitor-lenovo-27-thinkvision-e27q-20-62d0gat1ua
AOC;27;9602;9500;WG00311272;Монітор 27 AOC 27G2ZN3/BK, VA, 280Гц, 0,5ms, HDMIx2, DP, HAS, Pivot, чорний з червоним;https://nimpha.ua/311461-monitor-27-aoc-27g2zn3-bk-va-280gts-05ms-hdmix2-dp-has-pivot-chorniy-z-chervonim
